[Polygons]
;;Subcatchment   X-Coord            Y-Coord           
;;-------------- ------------------ ------------------
S3764            13435588.000       337154.719        
S3764            13436128.000       337126.094        
S3764            13436721.000       337170.594        
S3764            13438503.000       337231.813        
S3764            13438596.000       335015.531        
S3765            13431891.000       336957.375        
S3765            13431885.000       335590.313        
S3765            13430312.000       335587.063        
S3765            13429951.000       335582.125        
S3765            13429749.000       335579.344        
S3765            13429801.000       335835.844        
S3765            13429764.000       336381.719        
S3765            13429790.000       336600.313        
S3765            13430137.000       336860.906        
S3765            13431621.000       336953.656        
S3765            13431577.000       338229.250        
S3765            13431873.000       338269.469        
S3765            13431891.000       336957.375        
S3770            13438386.000       339817.375        
S3770            13438503.000       337231.813        
S3770            13436721.000       337170.594        
S3770            13436128.000       337126.094        
S3770            13435588.000       337154.719        
S3770            13434995.000       337036.625        
S3770            13434724.000       337106.500        
S3770            13434401.000       337028.312        
S3770            13433213.000       337011.812        
S3770            13431891.000       336957.375        
S3770            13431873.000       338269.469        
S3770            13431577.000       338229.250        
S3770            13431621.000       336953.656        
S3770            13430137.000       336860.906        
S3770            13429790.000       336600.313        
S3770            13429729.000       336963.719        
S3770            13429405.000       337069.094        
S3770            13428513.000       337020.750        
S3770            13428498.000       338113.250        
S3770            13427932.000       338105.563        
S3770            13427878.000       339274.500        
S3770            13429333.000       339382.156        
S3770            13429313.000       339837.156        
S3770            13429531.000       339694.219        
S3770            13431177.000       339754.344        
S3770            13432416.000       339971.000        
S3770            13433172.000       339948.812        
S3770            13433196.000       340182.688        
S3770            13433652.000       340371.125        
S3770            13435703.000       340435.906        
S3770            13435713.000       339743.688        
S3770            13438386.000       339817.375        
S3775            13438266.000       342479.625        
S3775            13438340.000       341165.281        
S3775            13438386.000       339817.375        
S3775            13435713.000       339743.688        
S3775            13435703.000       340435.906        
S3775            13433652.000       340371.125        
S3775            13433196.000       340182.688        
S3775            13433172.000       339948.812        
S3775            13432416.000       339971.000        
S3775            13431177.000       339754.344        
S3775            13431134.000       340882.656        
S3775            13431089.000       342194.406        
S3775            13431085.000       342504.406        
S3775            13432003.000       342553.219        
S3775            13432008.000       342207.125        
S3775            13433140.000       342258.937        
S3775            13434518.000       342253.156        
S3775            13434739.000       342275.000        
S3775            13435622.000       342403.344        
S3775            13435604.000       342694.344        
S3775            13436509.000       342725.062        
S3775            13436514.000       342415.844        
S3775            13436784.000       342419.594        
S3775            13436779.000       342728.875        
S3775            13437076.000       342733.062        
S3775            13437071.000       343042.312        
S3775            13437664.000       343050.625        
S3775            13437867.000       343090.344        
S3775            13437916.000       342435.531        
S3775            13438266.000       342479.625        
S3780            13438266.000       342479.625        
S3780            13437916.000       342435.531        
S3780            13437867.000       343090.344        
S3780            13437664.000       343050.625        
S3780            13437071.000       343042.312        
S3780            13437076.000       342733.062        
S3780            13436779.000       342728.875        
S3780            13436784.000       342419.594        
S3780            13436514.000       342415.844        
S3780            13436509.000       342725.062        
S3780            13435604.000       342694.344        
S3780            13435622.000       342403.344        
S3780            13434739.000       342275.000        
S3780            13434518.000       342253.156        
S3780            13433140.000       342258.937        
S3780            13432008.000       342207.125        
S3780            13432003.000       342553.219        
S3780            13431085.000       342504.406        
S3780            13431089.000       342194.406        
S3780            13430387.000       342184.750        
S3780            13430379.000       342804.688        
S3780            13430278.000       344722.062        
S3780            13430595.000       344738.719        
S3780            13430456.000       345411.063        
S3780            13430343.000       346116.844        
S3780            13430898.000       346155.656        
S3780            13432874.000       346257.469        
S3780            13438097.000       346456.438        
S3780            13438164.000       345864.594        
S3780            13438148.000       345098.344        
S3780            13438158.000       344443.656        
S3780            13438194.000       343751.844        
S3780            13438266.000       342479.625        
S3895            13428608.000       324193.062        
S3895            13429931.000       324247.312        
S3895            13430203.000       324214.937        
S3895            13430553.000       324255.875        
S3895            13431229.000       324265.188        
S3895            13431252.000       323781.969        
S3895            13433890.000       323825.500        
S3895            13433858.000       322680.563        
S3895            13433768.000       322369.281        
S3895            13432491.000       322339.094        
S3895            13431420.000       322287.313        
S3895            13429716.000       322204.937        
S3895            13429116.000       322433.687        
S3895            13428685.000       322481.406        
S3895            13428083.000       323129.344        
S3895            13427507.000       323741.531        
S3895            13426877.000       324315.469        
S3895            13426257.000       324614.313        
S3895            13426563.000       324643.500        
S3895            13426818.000       324542.656        
S3895            13427293.000       324208.156        
S3895            13428608.000       324193.062        
S4046            13415539.908       297801.645        
S4046            13415648.000       295800.719        
S4046            13415685.000       295024.594        
S4046            13415684.834       295024.520        
S4046            13415654.643       295011.071        
S4046            13415446.816       294989.455        
S4046            13415446.415       294989.414        
S4046            13415444.605       295140.422        
S4046            13415444.437       295140.409        
S4046            13414365.255       295055.359        
S4046            13414365.255       295055.372        
S4046            13414285.668       296688.271        
S4046            13414238.039       297792.400        
S4046            13414861.092       297793.657        
S4046            13415518.752       297801.778        
S4046            13415539.908       297801.645        
S4086            13410200.531       294307.901        
S4086            13410282.568       294199.155        
S4086            13410366.163       293945.788        
S4086            13409858.902       293429.100        
S4086            13409813.665       292772.348        
S4086            13409571.476       292659.412        
S4086            13409571.410       292659.460        
S4086            13409133.877       292981.918        
S4086            13409129.233       293346.063        
S4086            13409070.760       294547.261        
S4086            13409520.993       294517.439        
S4086            13409766.283       294374.602        
S4086            13410200.377       294307.925        
S4086            13410200.531       294307.901        
S4104            13410045.701       290752.647        
S4104            13410045.399       290881.268        
S4104            13409249.458       290866.735        
S4104            13409287.539       290025.052        
S4104            13409303.426       289676.005        
S4104            13409314.019       289439.077        
S4104            13408980.042       289437.758        
S4104            13408974.930       289719.749        
S4104            13407841.005       289719.863        
S4104            13407839.118       290695.932        
S4104            13408373.013       290873.888        
S4104            13409241.135       291052.290        
S4104            13410076.239       291281.239        
S4104            13410279.712       291316.475        
S4104            13410278.181       290761.988        
S4104            13410045.701       290752.647        
S4106            13409070.760       294547.261        
S4106            13409129.233       293346.063        
S4106            13408488.687       293567.274        
S4106            13408041.872       293806.247        
S4106            13408041.793       293806.199        
S4106            13407800.197       293657.187        
S4106            13408019.768       293441.748        
S4106            13408051.674       293041.770        
S4106            13408029.835       292639.709        
S4106            13407815.158       292491.003        
S4106            13407815.087       292491.070        
S4106            13407240.732       293031.450        
S4106            13406995.191       293174.318        
S4106            13406995.025       293174.316        
S4106            13406454.480       293167.449        
S4106            13406366.100       294770.779        
S4106            13409056.645       294839.623        
S4106            13409070.760       294547.261        
S4131            13405128.371       293029.958        
S4131            13403841.238       292951.420        
S4131            13403926.106       292005.333        
S4131            13403926.107       292005.321        
S4131            13403928.383       291309.308        
S4131            13403928.214       291309.307        
S4131            13402090.013       291285.832        
S4131            13402086.999       291951.470        
S4131            13401241.729       291949.036        
S4131            13401163.764       293924.928        
S4131            13402486.168       293982.483        
S4131            13402499.287       293678.809        
S4131            13403172.731       293708.668        
S4131            13403129.728       294354.447        
S4131            13401149.668       294294.301        
S4131            13401111.577       295281.141        
S4131            13401104.096       295487.538        
S4131            13402110.108       295456.173        
S4131            13402103.157       295966.501        
S4131            13402399.629       295988.118        
S4131            13403684.246       296108.873        
S4131            13403578.300       297363.614        
S4131            13404945.136       297415.911        
S4131            13405128.371       293029.958        
S4319            13421015.222       312950.989        
S4319            13420661.962       312921.105        
S4319            13418630.111       312783.371        
S4319            13418501.792       314186.120        
S4319            13418502.144       314186.135        
S4319            13419670.609       314235.743        
S4319            13419670.510       314237.012        
S4319            13419670.727       314237.021        
S4319            13419670.846       314235.506        
S4319            13420907.141       314280.839        
S4319            13420907.034       314282.356        
S4319            13420907.141       314282.359        
S4319            13420907.145       314282.310        
S4319            13420907.703       314275.447        
S4319            13420903.468       314275.165        
S4319            13420923.174       314032.691        
S4319            13421015.093       312952.499        
S4319            13421015.222       312950.989        
S4327            13412793.785       321613.402        
S4327            13412811.438       321224.606        
S4327            13412829.091       320835.810        
S4327            13412870.439       319923.310        
S4327            13413877.139       319942.703        
S4327            13413877.154       319942.462        
S4327            13413929.733       319066.433        
S4327            13413929.955       319066.442        
S4327            13416315.035       319169.936        
S4327            13417494.922       319260.150        
S4327            13417417.809       320817.893        
S4327            13417404.201       321093.412        
S4327            13417403.986       321633.536        
S4327            13412793.785       321613.402        
S4327            13412793.783       321613.640        
S4327            13412792.747       321710.337        
S4327            13412780.886       322620.778        
S4327            13412746.689       323125.752        
S4327            13413045.160       323148.744        
S4327            13413440.373       323176.306        
S4327            13413411.527       324051.148        
S4327            13413735.255       324055.369        
S4327            13413722.911       324294.359        
S4327            13414652.584       324333.382        
S4327            13415776.995       324369.482        
S4327            13417918.827       324438.264        
S4327            13418196.692       324452.219        
S4327            13418281.962       322096.723        
S4327            13418281.964       322096.672        
S4327            13418720.000       322190.188        
S4327            13420480.000       322288.156        
S4327            13420531.508       322195.407        
S4327            13420533.398       322129.228        
S4327            13420574.427       320531.840        
S4327            13420602.403       319839.889        
S4327            13420615.852       319509.931        
S4327            13420678.477       317973.433        
S4327            13420714.722       317084.175        
S4327            13420730.021       316714.391        
S4327            13420532.675       316819.706        
S4327            13419533.261       316768.938        
S4327            13419578.042       315420.989        
S4327            13419670.727       314237.021        
S4327            13419670.510       314237.012        
S4327            13419670.609       314235.743        
S4327            13418502.144       314186.135        
S4327            13418501.792       314186.120        
S4327            13418501.367       314187.770        
S4327            13418342.639       314786.254        
S4327            13418280.898       315404.057        
S4327            13418236.881       316715.851        
S4327            13416913.740       316662.298        
S4327            13416985.019       315314.703        
S4327            13417631.959       315359.364        
S4327            13417732.254       314154.318        
S4327            13417584.203       314146.996        
S4327            13416991.977       314115.830        
S4327            13416991.983       314115.582        
S4327            13415194.958       314028.711        
S4327            13414541.628       313999.179        
S4327            13414541.622       313999.425        
S4327            13414541.391       313999.415        
S4327            13414525.194       314662.746        
S4327            13414069.419       314757.484        
S4327            13413765.340       315004.264        
S4327            13413385.396       314928.147        
S4327            13412872.373       314871.231        
S4327            13412872.216       314871.213        
S4327            13412777.175       315174.806        
S4327            13412777.101       315175.043        
S4327            13412430.107       315091.294        
S4327            13411523.601       315105.029        
S4327            13411509.866       314610.571        
S4327            13410562.155       314610.571        
S4327            13410520.950       316107.680        
S4327            13410232.516       316080.211        
S4327            13410287.456       314583.101        
S4327            13409339.744       314541.896        
S4327            13409298.539       314074.908        
S4327            13410053.961       314047.438        
S4327            13410067.696       313594.185        
S4327            13408227.213       313388.161        
S4327            13408240.948       315915.391        
S4327            13408735.406       316011.536        
S4327            13408762.876       316354.910        
S4327            13411482.396       316341.175        
S4327            13411509.866       315105.029        
S4327            13412430.107       315091.294        
S4327            13412358.504       316751.307        
S4327            13414125.373       316789.989        
S4327            13415892.241       316828.671        
S4327            13415892.241       316828.429        
S4327            13415892.339       316581.771        
S4327            13415892.575       316581.771        
S4327            13416348.308       316581.951        
S4327            13416195.477       318746.815        
S4327            13416195.460       318747.055        
S4327            13411947.266       318681.752        
S4327            13411280.154       319074.666        
S4327            13410596.428       319074.396        
S4327            13410596.199       319074.396        
S4327            13410544.323       320680.919        
S4327            13410544.316       320681.148        
S4327            13410065.591       320698.051        
S4327            13410066.255       319022.906        
S4327            13409108.814       318971.228        
S4327            13409108.588       318971.216        
S4327            13409039.744       320509.382        
S4327            13409039.733       320509.619        
S4327            13408424.024       320509.376        
S4327            13408441.856       319039.357        
S4327            13407908.059       319039.146        
S4327            13407907.834       319039.146        
S4327            13407907.071       319060.469        
S4327            13407836.620       320579.998        
S4327            13407834.085       320629.829        
S4327            13407811.867       321069.790        
S4327            13407784.325       321600.929        
S4327            13407784.312       321601.174        
S4327            13407784.537       321601.165        
S4327            13408553.095       321570.432        
S4327            13411543.386       321600.894        
S4327            13411543.620       321600.897        
S4327            13411543.622       321600.658        
S4327            13412793.559       321613.400        
S4327            13412793.785       321613.402        
S4341            13415910.636       327145.059        
S4341            13415921.982       326270.741        
S4341            13415746.745       326268.453        
S4341            13415787.668       325192.965        
S4341            13415776.999       324369.726        
S4341            13415776.995       324369.482        
S4341            13414652.584       324333.382        
S4341            13414652.576       324333.625        
S4341            13414649.545       324431.534        
S4341            13414610.423       325377.776        
S4341            13413988.481       325333.500        
S4341            13413948.065       326389.551        
S4341            13414188.726       326574.798        
S4341            13413751.819       327043.176        
S4341            13414418.555       327598.208        
S4341            13415171.650       327863.842        
S4341            13415207.936       327135.875        
S4341            13415910.636       327145.059        
S4352            13410925.365       291452.446        
S4352            13410535.677       291360.825        
S4352            13410279.712       291316.475        
S4352            13410280.786       291758.152        
S4352            13410906.434       291911.927        
S4352            13410925.365       291452.446        
S4355            13413313.514       291941.566        
S4355            13412540.125       291788.701        
S4355            13411018.350       291474.326        
S4355            13410925.365       291452.446        
S4355            13410906.434       291911.927        
S4355            13411798.562       292073.432        
S4355            13411769.920       292434.506        
S4355            13412311.646       292406.220        
S4355            13413240.498       292625.082        
S4355            13413313.514       291941.566        
S4360            13416019.634       286651.614        
S4360            13417246.972       286703.776        
S4360            13417249.467       286675.864        
S4360            13417255.368       286609.850        
S4360            13417283.986       286308.932        
S4360            13415986.356       286219.639        
S4360            13416062.986       284617.741        
S4360            13415440.560       284535.934        
S4360            13414935.823       284586.483        
S4360            13415048.963       283582.709        
S4360            13413830.564       283530.729        
S4360            13413794.048       284581.094        
S4360            13414766.780       284622.893        
S4360            13414720.927       286252.513        
S4360            13414710.326       286506.784        
S4360            13414630.777       288535.921        
S4360            13414619.929       288784.785        
S4360            13414478.846       292171.989        
S4360            13414502.842       292176.717        
S4360            13415121.726       292366.926        
S4360            13415797.649       292449.410        
S4360            13415990.562       286650.378        
S4360            13416019.634       286651.614        
S4361            13420018.000       286786.625        
S4361            13420032.500       285486.313        
S4361            13420047.000       284186.000        
S4361            13420077.000       283930.594        
S4361            13419293.000       283848.094        
S4361            13418429.000       283727.062        
S4361            13417996.000       283721.469        
S4361            13417508.000       283751.313        
S4361            13417020.000       283818.687        
S4361            13416615.000       283813.469        
S4361            13416399.000       283810.688        
S4361            13416129.000       283715.500        
S4361            13416161.000       283333.594        
S4361            13416166.000       282969.406        
S4361            13416170.000       282641.406        
S4361            13416187.000       282173.656        
S4361            13414905.000       282013.750        
S4361            13414890.000       282242.000        
S4361            13414872.000       282587.188        
S4361            13414867.000       282915.250        
S4361            13414890.000       283243.625        
S4361            13413863.000       283158.187        
S4361            13412969.000       283146.844        
S4361            13412211.000       283137.188        
S4361            13411887.000       283133.094        
S4361            13411534.000       283128.625        
S4361            13411183.000       283124.188        
S4361            13410887.000       283048.156        
S4361            13410601.000       283062.625        
S4361            13410263.000       283076.438        
S4361            13409938.000       283072.344        
S4361            13409542.054       283063.611        
S4361            13409542.046       283063.775        
S4361            13409482.122       284413.475        
S4361            13411728.330       284498.076        
S4361            13412923.579       284543.200        
S4361            13412897.383       284773.891        
S4361            13412859.868       285446.953        
S4361            13412485.898       285434.744        
S4361            13412493.384       286100.168        
S4361            13412832.827       286187.987        
S4361            13414676.175       286248.872        
S4361            13414569.727       288514.679        
S4361            13412760.123       288484.265        
S4361            13412729.710       289016.502        
S4361            13409764.392       288864.434        
S4361            13409863.432       287045.979        
S4361            13409872.023       286814.801        
S4361            13410476.229       286826.946        
S4361            13410511.393       285776.110        
S4361            13410183.919       285763.169        
S4361            13409493.226       285736.146        
S4361            13409446.704       286428.986        
S4361            13409419.966       287033.398        
S4361            13409764.392       287039.623        
S4361            13409657.945       288849.227        
S4361            13405536.560       288703.758        
S4361            13405561.405       287828.509        
S4361            13404823.963       287804.686        
S4361            13404671.781       287658.786        
S4361            13404378.801       287657.108        
S4361            13404415.880       286819.768        
S4361            13404984.650       286046.168        
S4361            13405612.866       286027.448        
S4361            13405655.202       284540.440        
S4361            13404391.545       284515.347        
S4361            13404255.053       284519.105        
S4361            13404164.532       285849.786        
S4361            13404143.937       286722.850        
S4361            13404138.794       287082.558        
S4361            13404101.964       287921.273        
S4361            13404370.702       287907.504        
S4361            13404379.389       288065.910        
S4361            13404416.357       288138.392        
S4361            13404524.984       288431.959        
S4361            13404647.690       288523.443        
S4361            13404901.150       288581.666        
S4361            13405158.860       288640.860        
S4361            13412733.696       289056.751        
S4361            13413082.975       288924.518        
S4361            13413610.440       288924.726        
S4361            13414595.930       288788.119        
S4361            13414619.929       288784.785        
S4361            13414767.415       284606.542        
S4361            13413809.389       284576.129        
S4361            13413809.389       283557.276        
S4361            13415071.550       283587.690        
S4361            13414934.689       284591.336        
S4361            13415436.512       284530.509        
S4361            13416075.196       284621.749        
S4361            13415983.956       286233.665        
S4361            13417276.530       286309.699        
S4361            13417276.530       286659.454        
S4363            13415797.255       292458.386        
S4363            13415797.649       292449.410        
S4363            13415121.726       292366.926        
S4363            13414502.842       292176.717        
S4363            13414436.106       293414.630        
S4363            13414432.077       293489.563        
S4363            13415738.000       293809.469        
S4363            13415797.255       292458.386        
S4366            13411968.115       290647.784        
S4366            13410950.036       290385.576        
S4366            13410945.292       289741.496        
S4366            13409303.426       289676.005        
S4366            13409287.539       290025.052        
S4366            13410042.906       290235.721        
S4366            13410046.291       290523.059        
S4366            13410045.701       290752.647        
S4366            13410278.181       290761.988        
S4366            13410279.712       291316.475        
S4366            13410535.677       291360.825        
S4366            13410925.365       291452.446        
S4366            13411018.350       291474.326        
S4366            13412540.125       291788.701        
S4366            13412578.481       290886.082        
S4366            13411968.582       290733.064        
S4366            13411968.115       290647.784        
S4371            13413948.065       326389.551        
S4371            13413988.481       325333.500        
S4371            13414610.423       325377.776        
S4371            13414649.545       324431.534        
S4371            13414652.576       324333.625        
S4371            13414652.584       324333.382        
S4371            13413722.911       324294.359        
S4371            13413735.255       324055.369        
S4371            13413411.527       324051.148        
S4371            13413440.373       323176.306        
S4371            13413045.160       323148.744        
S4371            13412746.689       323125.752        
S4371            13412780.886       322620.778        
S4371            13412792.747       321710.337        
S4371            13412793.783       321613.640        
S4371            13412793.785       321613.402        
S4371            13412793.559       321613.400        
S4371            13411543.622       321600.658        
S4371            13411543.620       321600.897        
S4371            13411535.489       322568.537        
S4371            13410619.579       322494.895        
S4371            13410565.584       324381.796        
S4371            13411489.757       324422.472        
S4371            13411442.957       325187.466        
S4371            13411964.168       325198.797        
S4371            13411981.556       325478.265        
S4371            13411543.340       325465.843        
S4371            13411525.454       325811.764        
S4371            13411296.212       325829.580        
S4371            13411277.997       325114.122        
S4371            13410966.767       325113.998        
S4371            13410929.831       325590.159        
S4371            13410391.843       325651.164        
S4371            13410342.395       325447.445        
S4371            13410095.166       324746.963        
S4371            13408804.081       324568.409        
S4371            13408831.551       324170.095        
S4371            13410218.781       324238.770        
S4371            13410218.781       323977.806        
S4371            13409435.889       323964.071        
S4371            13407732.755       323552.022        
S4371            13407732.755       324898.047        
S4371            13409463.359       325007.927        
S4371            13410095.166       325406.240        
S4371            13410342.395       325433.710        
S4371            13410575.889       326106.723        
S4371            13410685.769       326340.217        
S4371            13410301.190       326450.096        
S4371            13409985.287       326010.578        
S4371            13409449.624       326134.193        
S4371            13409518.298       325474.915        
S4371            13407609.141       325667.204        
S4371            13407595.406       326642.386        
S4371            13408227.213       326683.591        
S4371            13408707.937       326875.880        
S4371            13409051.310       327246.723        
S4371            13409586.973       327301.663        
S4371            13410301.190       326450.096        
S4371            13410679.548       326347.229        
S4371            13411949.986       326291.295        
S4371            13412546.818       326615.867        
S4371            13412568.062       326627.406        
S4371            13412970.490       326742.468        
S4371            13413751.819       327043.176        
S4371            13414188.726       326574.798        
S4374            13413031.570       295000.565        
S4374            13412961.128       294233.682        
S4374            13412802.270       293903.534        
S4374            13412610.476       294047.016        
S4374            13412610.333       294046.997        
S4374            13412313.761       294007.057        
S4374            13411993.135       293748.467        
S4374            13411992.966       293748.467        
S4374            13411722.904       293744.987        
S4374            13411067.542       294136.936        
S4374            13410386.652       294602.217        
S4374            13410386.601       294602.137        
S4374            13410200.531       294307.901        
S4374            13410200.377       294307.925        
S4374            13409766.283       294374.602        
S4374            13409520.993       294517.439        
S4374            13409070.760       294547.261        
S4374            13409056.645       294839.623        
S4374            13410327.291       294891.999        
S4374            13410985.743       294902.946        
S4374            13411354.687       294982.872        
S4374            13412022.893       294983.136        
S4374            13412651.332       295033.258        
S4374            13413031.570       295000.565        
S4411            13408787.271       328619.549        
S4411            13408847.470       328110.117        
S4411            13407775.277       327512.520        
S4411            13407479.305       327490.463        
S4411            13407397.137       329149.980        
S4411            13407700.632       329152.012        
S4411            13407711.464       328313.850        
S4411            13408008.457       328281.499        
S4411            13408787.271       328619.549        
S4421            13408787.271       328619.549        
S4421            13408008.457       328281.499        
S4421            13407711.464       328313.850        
S4421            13407700.632       329152.012        
S4421            13407397.137       329149.980        
S4421            13407396.934       329154.089        
S4421            13407392.188       329250.030        
S4421            13407389.773       329361.646        
S4421            13407373.980       330091.293        
S4421            13407333.527       330993.165        
S4421            13408139.903       330287.563        
S4421            13408147.638       329693.925        
S4421            13408373.555       329234.307        
S4421            13408699.032       329238.436        
S4421            13408787.271       328619.549        
S4431            13409184.983       329280.815        
S4431            13408803.617       329637.186        
S4431            13408702.328       330382.440        
S4431            13408136.686       330834.205        
S4431            13407752.747       331375.633        
S4431            13407504.355       331774.275        
S4431            13408286.786       331820.364        
S4431            13408825.719       331899.576        
S4431            13409151.196       331903.736        
S4431            13409797.120       331985.708        
S4431            13409955.107       331994.676        
S4431            13410119.842       332004.022        
S4431            13411444.475       332079.200        
S4431            13411520.663       330331.305        
S4431            13409873.309       330236.406        
S4431            13409497.114       330159.291        
S4431            13409530.564       329649.504        
S4431            13409588.190       329322.160        
S4431            13409184.983       329280.815        
S4437            13401533.931       284964.758        
S4437            13401518.099       285488.624        
S4437            13401503.337       285778.159        
S4437            13402379.423       285789.895        
S4437            13402409.007       285572.006        
S4437            13402842.476       285577.364        
S4437            13402876.455       284995.392        
S4437            13402728.223       284975.459        
S4437            13402728.809       284756.527        
S4437            13401851.371       284745.493        
S4437            13401848.528       284982.548        
S4437            13401533.931       284964.758        
S4506            13421189.894       310904.837        
S4506            13421302.828       309612.283        
S4506            13421237.962       309673.320        
S4506            13421084.631       309902.379        
S4506            13420646.041       310203.229        
S4506            13420467.795       310220.939        
S4506            13420271.830       310167.457        
S4506            13420058.172       309971.503        
S4506            13419737.326       309634.228        
S4506            13419867.968       309886.180        
S4506            13420276.128       310675.009        
S4506            13420153.351       310764.427        
S4506            13419933.780       310979.803        
S4506            13419416.187       311301.028        
S4506            13418739.289       311511.639        
S4506            13418738.952       311513.398        
S4506            13418630.111       312783.371        
S4506            13420661.962       312921.105        
S4506            13420840.660       310873.479        
S4506            13421189.894       310904.837        
S4508            13425266.000       307234.875        
S4508            13424443.000       306461.469        
S4508            13424443.443       306451.088        
S4508            13424401.532       306447.620        
S4508            13424414.902       306143.133        
S4508            13423649.966       306109.425        
S4508            13423428.338       306470.672        
S4508            13423317.802       306579.032        
S4508            13423280.236       307380.653        
S4508            13423314.974       307405.854        
S4508            13422984.702       307516.002        
S4508            13422925.695       307543.447        
S4508            13422853.174       307608.666        
S4508            13422716.407       307675.142        
S4508            13422643.155       307691.019        
S4508            13422511.638       307756.840        
S4508            13422431.282       307812.765        
S4508            13422626.000       307778.094        
S4508            13422871.000       307964.063        
S4508            13422929.861       308736.846        
S4508            13422934.000       308736.906        
S4508            13423212.000       308752.750        
S4508            13423844.588       308771.981        
S4508            13424173.867       308790.781        
S4508            13424432.331       308826.378        
S4508            13424640.199       308858.514        
S4508            13425262.000       308969.656        
S4508            13425540.000       309028.313        
S4508            13425830.000       309105.250        
S4508            13425175.000       307745.625        
S4508            13425266.000       307234.875        
S4511            13418921.267       308658.586        
S4511            13418957.102       307177.105        
S4511            13417660.209       307123.875        
S4511            13417616.706       308398.139        
S4511            13417499.657       310433.761        
S4511            13417662.639       310450.950        
S4511            13418197.239       310109.294        
S4511            13418197.333       309874.269        
S4511            13418842.333       309767.464        
S4511            13418921.267       308658.586        
S4513            13424607.180       304779.118        
S4513            13424578.970       303421.641        
S4513            13424443.228       303424.462        
S4513            13423755.046       303368.754        
S4513            13423144.600       303333.326        
S4513            13422820.108       303366.509        
S4513            13422550.906       303289.217        
S4513            13422173.433       303284.193        
S4513            13422097.847       304776.689        
S4513            13423158.271       304790.889        
S4513            13424404.410       304865.161        
S4513            13424609.388       304886.054        
S4513            13424607.180       304779.118        
S4521            13418630.111       312783.371        
S4521            13418738.952       311513.398        
S4521            13418739.289       311511.639        
S4521            13418750.488       311360.825        
S4521            13418750.457       311359.326        
S4521            13418058.701       310860.471        
S4521            13417838.994       310786.667        
S4521            13417795.669       310985.552        
S4521            13417688.813       311270.409        
S4521            13417492.762       311430.576        
S4521            13417051.915       311747.676        
S4521            13417051.800       311749.612        
S4521            13416991.983       314115.582        
S4521            13416991.977       314115.830        
S4521            13417584.203       314146.996        
S4521            13417732.254       314154.318        
S4521            13418501.792       314186.120        
S4521            13418630.111       312783.371        
S4526            13417616.706       308398.139        
S4526            13416940.769       308353.060        
S4526            13416848.717       310389.661        
S4526            13417499.657       310433.761        
S4526            13417616.706       308398.139        
S4531            13417616.706       308398.139        
S4531            13417660.209       307123.875        
S4531            13415039.924       307015.842        
S4531            13414940.675       308290.740        
S4531            13414484.956       310179.669        
S4531            13416166.530       310343.517        
S4531            13416848.717       310389.661        
S4531            13416940.769       308353.060        
S4531            13417616.706       308398.139        
S4541            13414940.675       308290.740        
S4541            13413643.027       308250.103        
S4541            13413579.454       309075.182        
S4541            13413858.547       309423.846        
S4541            13414307.255       310086.382        
S4541            13414484.956       310179.669        
S4541            13414940.675       308290.740        
S5030            13501857.824       323881.470        
S5030            13502231.000       323130.031        
S5030            13501167.000       322632.875        
S5030            13501600.000       321704.438        
S5030            13502075.000       321944.875        
S5030            13503122.000       320083.562        
S5030            13504071.000       318240.781        
S5030            13504076.000       317929.969        
S5030            13504534.000       317126.062        
S5030            13505033.000       316139.031        
S5030            13505101.000       315653.719        
S5030            13505474.000       314796.313        
S5030            13504609.000       314709.531        
S5030            13504406.000       315074.906        
S5030            13503969.000       315865.219        
S5030            13503697.000       315933.000        
S5030            13503971.000       315384.250        
S5030            13504207.000       314914.031        
S5030            13504312.000       314704.531        
S5030            13503798.000       314695.937        
